temperature,humidity,heat_index,pressure,datetime
21.27,76.05,21.27,1009.1,2025-02-21 06:35:01.494320
21.36,76.24,21.36,1009.07,2025-02-21 06:36:00.927039
21.25,75.5,21.25,1009.05,2025-02-21 06:37:00.360473
21.29,76.06,21.29,1009.04,2025-02-21 06:38:01.921324
21.34,75.94,21.34,1009.14,2025-02-21 06:39:01.357969
21.32,76.26,21.32,1009.2,2025-02-21 06:40:00.796341
21.36,75.95,21.36,1009.21,2025-02-21 06:41:00.233801
21.21,76.01,21.21,1009.18,2025-02-21 06:42:01.790999
21.32,75.89,21.32,1009.2,2025-02-21 06:43:01.226641
21.27,75.51,21.27,1009.23,2025-02-21 06:44:00.664805
21.34,75.24,21.34,1009.17,2025-02-21 06:45:00.101591
21.21,75.92,21.21,1009.22,2025-02-21 06:46:01.656279
21.36,76.35,21.36,1009.23,2025-02-21 06:47:01.088585
21.36,75.91,21.36,1009.2,2025-02-21 06:48:00.526321
21.19,76.31,21.19,1009.18,2025-02-21 06:49:00.059128
21.27,75.89,21.27,1009.16,2025-02-21 06:50:01.617591
21.08,76.05,21.08,1009.12,2025-02-21 06:51:01.049593
21.23,75.92,21.23,1009.04,2025-02-21 06:52:00.489047
21.27,76.06,21.27,1009.06,2025-02-21 06:53:02.043712
21.12,75.83,21.12,1009.03,2025-02-21 06:54:01.479402
21.27,76.17,21.27,1009.02,2025-02-21 06:55:00.917375
21.32,75.83,21.32,1009.05,2025-02-21 06:56:00.351872
21.31,75.74,21.31,1008.99,2025-02-21 06:57:01.911523
21.27,75.56,21.27,1009.01,2025-02-21 06:58:01.346003
21.25,75.93,21.25,1009.02,2025-02-21 06:59:00.779868
21.27,75.79,21.27,1008.99,2025-02-21 07:00:00.213754
21.23,75.64,21.23,1009.01,2025-02-21 07:01:01.770067
21.21,75.7,21.21,1008.95,2025-02-21 07:02:01.205333
21.19,75.88,21.19,1009.02,2025-02-21 07:03:00.643482
21.19,75.82,21.19,1008.99,2025-02-21 07:04:00.077008
21.23,74.96,21.23,1008.98,2025-02-21 07:05:01.637234
21.31,75.87,21.31,1008.9,2025-02-21 07:06:01.072207
21.25,75.41,21.25,1008.93,2025-02-21 07:07:00.512080
21.21,75.19,21.21,1008.88,2025-02-21 07:08:02.065160
21.18,74.85,21.18,1008.91,2025-02-21 07:09:01.505025
21.1,75.43,21.1,1008.88,2025-02-21 07:10:00.940965
21.19,75.63,21.19,1008.94,2025-02-21 07:11:00.374422
21.01,75.44,21.01,1008.87,2025-02-21 07:12:01.930770
21.21,74.99,21.21,1008.84,2025-02-21 07:13:01.369384
21.21,75.33,21.21,1008.91,2025-02-21 07:14:00.851775
21.18,75.69,21.18,1008.92,2025-02-21 07:15:00.283533
21.25,75.54,21.25,1008.93,2025-02-21 07:16:01.838585
21.23,75.35,21.23,1008.95,2025-02-21 07:17:01.270268
21.19,75.57,21.19,1008.92,2025-02-21 07:18:00.706836
21.25,75.41,21.25,1008.92,2025-02-21 07:19:00.139787
21.18,75.41,21.18,1008.91,2025-02-21 07:20:01.696400
21.19,75.5,21.19,1008.95,2025-02-21 07:21:01.131454
21.25,75.41,21.25,1008.98,2025-02-21 07:22:00.569101
21.18,75.51,21.18,1009.01,2025-02-21 07:23:00.004507
21.16,75.3,21.16,1009.0,2025-02-21 07:24:01.562003
21.16,75.72,21.16,1009.01,2025-02-21 07:25:00.993795
21.27,75.57,21.27,1009.02,2025-02-21 07:26:00.445884
21.01,75.54,21.01,1009.03,2025-02-21 07:27:02.003474
21.19,75.44,21.19,1009.05,2025-02-21 07:28:01.439212
21.29,75.26,21.29,1009.07,2025-02-21 07:29:00.873313
21.19,75.18,21.19,1009.11,2025-02-21 07:30:00.309654
21.32,75.16,21.32,1009.16,2025-02-21 07:31:01.870772
21.29,75.15,21.29,1009.13,2025-02-21 07:32:01.305424
21.34,76.14,21.34,1009.11,2025-02-21 07:33:00.740523
21.23,75.48,21.23,1009.1,2025-02-21 07:34:00.173793
21.31,75.45,21.31,1009.03,2025-02-21 07:35:01.732107
21.27,75.61,21.27,1008.95,2025-02-21 07:36:01.166143
21.25,74.76,21.25,1008.96,2025-02-21 07:37:00.601563
21.23,75.45,21.23,1008.94,2025-02-21 07:38:00.034400
21.23,75.53,21.23,1008.94,2025-02-21 07:39:01.588226
21.31,75.48,21.31,1008.99,2025-02-21 07:40:01.026864
21.31,75.77,21.31,1008.93,2025-02-21 07:41:00.463979
21.23,75.25,21.23,1008.9,2025-02-21 07:42:02.023810
21.21,75.53,21.21,1008.92,2025-02-21 07:43:01.461702
21.32,75.46,21.32,1008.86,2025-02-21 07:44:00.896618
21.19,75.54,21.19,1008.93,2025-02-21 07:45:00.333449
21.36,75.25,21.36,1008.94,2025-02-21 07:46:01.894792
21.25,75.56,21.25,1008.96,2025-02-21 07:47:01.329067
21.36,75.48,21.36,1009.0,2025-02-21 07:48:00.761657
21.21,75.5,21.21,1009.0,2025-02-21 07:49:00.191937
21.31,75.32,21.31,1009.07,2025-02-21 07:50:01.755209
21.21,75.78,21.21,1009.08,2025-02-21 07:51:01.189881
21.32,75.59,21.32,1009.07,2025-02-21 07:52:00.626983
21.31,75.53,21.31,1009.04,2025-02-21 07:53:00.059671
21.31,76.08,21.31,1009.06,2025-02-21 07:54:01.619038
21.31,75.61,21.31,1008.99,2025-02-21 07:55:01.057349
21.19,75.56,21.19,1009.03,2025-02-21 07:56:00.490144
21.38,75.74,21.38,1009.01,2025-02-21 07:57:02.052836
21.25,75.65,21.25,1009.07,2025-02-21 07:58:01.505891
21.31,78.0,21.31,1009.08,2025-02-21 07:59:00.939909
21.21,75.67,21.21,1009.21,2025-02-21 08:00:00.377898
21.18,75.99,21.18,1009.18,2025-02-21 08:01:01.936349
21.29,75.45,21.29,1009.16,2025-02-21 08:02:01.369495
21.4,77.16,21.4,1009.21,2025-02-21 08:03:00.802962
21.25,75.42,21.25,1009.18,2025-02-21 08:04:00.237856
21.23,76.09,21.23,1009.14,2025-02-21 08:05:01.791799
21.29,76.14,21.29,1009.2,2025-02-21 08:06:01.223890
21.23,75.83,21.23,1009.22,2025-02-21 08:07:00.661338
21.19,75.67,21.19,1009.19,2025-02-21 08:08:00.097729
21.23,74.56,21.23,1009.22,2025-02-21 08:09:01.659487
21.32,76.02,21.32,1009.19,2025-02-21 08:10:01.093283
21.19,75.87,21.19,1009.17,2025-02-21 08:11:00.528650
21.23,75.75,21.23,1009.16,2025-02-21 08:12:02.085890
21.21,75.79,21.21,1009.13,2025-02-21 08:13:01.525997
21.32,75.99,21.32,1009.14,2025-02-21 08:14:00.960461
21.16,75.81,21.16,1009.12,2025-02-21 08:15:00.395754
21.12,75.77,21.12,1009.11,2025-02-21 08:16:02.039163
21.25,75.9,21.25,1009.15,2025-02-21 08:17:01.475759
21.25,75.8,21.25,1009.22,2025-02-21 08:18:01.000834
21.31,76.16,21.31,1009.19,2025-02-21 08:19:00.434420
21.27,75.64,21.27,1009.26,2025-02-21 08:20:01.988237
21.19,75.48,21.19,1009.18,2025-02-21 08:21:01.423152
21.23,75.84,21.23,1009.17,2025-02-21 08:22:00.862896
21.29,75.99,21.29,1009.13,2025-02-21 08:23:00.297851
21.25,75.77,21.25,1009.16,2025-02-21 08:24:01.856516
21.18,75.99,21.18,1009.12,2025-02-21 08:25:01.288657
21.19,75.87,21.19,1009.1,2025-02-21 08:26:00.728048
21.23,75.93,21.23,1009.13,2025-02-21 08:27:00.158837
21.34,76.02,21.34,1009.18,2025-02-21 08:28:01.718970
21.25,76.04,21.25,1009.08,2025-02-21 08:29:01.164162
21.23,76.09,21.23,1009.11,2025-02-21 08:30:00.601759
21.29,75.67,21.29,1009.17,2025-02-21 08:31:00.067929
21.23,75.75,21.23,1009.05,2025-02-21 08:32:01.623598
21.25,76.12,21.25,1009.11,2025-02-21 08:33:01.072917
21.19,76.05,21.19,1009.07,2025-02-21 08:34:00.506695
21.19,76.03,21.19,1009.09,2025-02-21 08:35:02.068288
21.21,76.34,21.21,1009.04,2025-02-21 08:36:01.499541
21.14,76.28,21.14,1009.06,2025-02-21 08:37:00.953762
21.25,75.96,21.25,1008.98,2025-02-21 08:38:00.388999
21.29,75.63,21.29,1009.05,2025-02-21 08:39:01.950640
21.16,76.03,21.16,1008.98,2025-02-21 08:40:01.385420
21.25,76.34,21.25,1009.04,2025-02-21 08:41:00.820449
21.31,76.09,21.31,1008.99,2025-02-21 08:42:00.259005
21.14,75.89,21.14,1009.01,2025-02-21 08:43:01.816325
21.34,76.26,21.34,1008.97,2025-02-21 08:44:01.247626
21.14,76.01,21.14,1008.99,2025-02-21 08:45:00.679935
21.23,76.4,21.23,1009.04,2025-02-21 08:46:00.116917
21.25,76.8,21.25,1008.95,2025-02-21 08:47:01.676436
21.32,76.17,21.32,1009.05,2025-02-21 08:48:01.109626
21.27,76.16,21.27,1009.02,2025-02-21 08:49:00.542386
21.27,76.39,21.27,1009.04,2025-02-21 08:50:02.100458
21.27,76.28,21.27,1009.01,2025-02-21 08:51:01.532527
21.23,76.46,21.23,1009.05,2025-02-21 08:52:00.969647
21.25,76.25,21.25,1009.02,2025-02-21 08:53:00.407612
21.1,76.46,21.1,1009.0,2025-02-21 08:54:01.963093
21.19,76.87,21.19,1008.95,2025-02-21 08:55:01.397760
21.08,76.93,21.08,1008.88,2025-02-21 08:56:00.831480
21.34,76.84,21.34,1008.88,2025-02-21 08:57:00.265885
21.19,76.88,21.19,1008.9,2025-02-21 08:58:01.824185
21.27,77.02,21.27,1008.91,2025-02-21 08:59:01.261349
21.23,76.79,21.23,1008.96,2025-02-21 09:00:00.695184
21.32,76.71,21.32,1008.94,2025-02-21 09:01:00.134821
21.23,75.64,21.23,1008.98,2025-02-21 09:02:01.693802
21.23,76.75,21.23,1008.98,2025-02-21 09:03:01.125049
21.31,76.22,21.31,1009.06,2025-02-21 09:04:00.555941
21.29,76.65,21.29,1009.0,2025-02-21 09:05:02.114774
21.34,76.6,21.34,1008.96,2025-02-21 09:06:01.545769
21.29,76.54,21.29,1008.93,2025-02-21 09:07:00.976473
21.21,76.02,21.21,1009.16,2025-02-21 09:08:00.414851
21.27,76.73,21.27,1009.08,2025-02-21 09:09:01.981931
21.29,78.18,21.29,1009.05,2025-02-21 09:10:01.422257
21.49,76.64,21.49,1009.1,2025-02-21 09:11:00.862000
21.55,76.31,21.55,1009.13,2025-02-21 09:12:00.308083
21.56,75.97,21.56,1009.1,2025-02-21 09:13:01.872684
21.53,75.99,21.53,1009.13,2025-02-21 09:14:01.315394
21.73,75.69,21.73,1009.11,2025-02-21 09:15:00.757746
21.58,75.48,21.58,1009.14,2025-02-21 09:16:00.200983
21.8,75.5,21.8,1009.15,2025-02-21 09:17:01.767515
21.68,75.28,21.68,1009.14,2025-02-21 09:18:01.209157
21.95,75.07,21.95,1009.05,2025-02-21 09:19:00.651736
21.99,74.76,21.99,1009.09,2025-02-21 09:20:00.097811
21.92,74.94,21.92,1009.05,2025-02-21 09:21:01.667221
21.97,74.78,21.97,1009.08,2025-02-21 09:22:01.113195
22.03,75.08,22.03,1009.06,2025-02-21 09:23:00.562831
22.01,74.05,22.01,1008.99,2025-02-21 09:24:00.010759
22.05,74.28,22.05,1009.1,2025-02-21 09:25:01.574809
22.08,75.04,22.08,1009.01,2025-02-21 09:26:01.022828
22.29,73.81,22.29,1008.97,2025-02-21 09:27:00.484676
22.27,74.17,22.27,1009.08,2025-02-21 09:28:02.069532
22.29,73.91,22.29,1009.14,2025-02-21 09:29:01.509722
22.21,73.81,22.21,1009.1,2025-02-21 09:30:00.950668
22.27,73.76,22.27,1009.0,2025-02-21 09:31:00.421442
22.3,73.69,22.3,1008.88,2025-02-21 09:32:01.997992
22.19,74.25,22.19,1008.92,2025-02-21 09:33:01.445304
22.21,73.61,22.21,1008.91,2025-02-21 09:34:00.888977
22.29,73.99,22.29,1008.94,2025-02-21 09:35:00.335128
22.38,73.83,22.38,1008.95,2025-02-21 09:36:01.905774
22.16,73.59,22.16,1008.98,2025-02-21 09:37:01.347866
22.49,73.3,22.49,1009.05,2025-02-21 09:38:00.792250
22.45,73.35,22.45,1009.02,2025-02-21 09:39:00.242010
22.27,73.13,22.27,1009.0,2025-02-21 09:40:01.809524
22.43,73.11,22.43,1008.97,2025-02-21 09:41:01.257631
22.4,73.23,22.4,1009.09,2025-02-21 09:42:00.705583
22.32,73.37,22.32,1009.1,2025-02-21 09:43:00.167836
22.45,72.94,22.45,1009.25,2025-02-21 09:44:01.737172
22.43,73.22,22.43,1009.2,2025-02-21 09:45:01.187887
22.62,72.49,22.62,1009.26,2025-02-21 09:46:00.633623
22.42,72.7,22.42,1009.22,2025-02-21 09:47:00.082363
22.43,72.46,22.43,1009.32,2025-02-21 09:48:01.654367
22.45,72.87,22.45,1009.22,2025-02-21 09:49:01.120381
22.49,72.73,22.49,1009.3,2025-02-21 09:50:00.562433
22.53,72.81,22.53,1009.26,2025-02-21 09:51:00.008626
22.56,72.52,22.56,1009.31,2025-02-21 09:52:01.576666
22.58,72.55,22.58,1009.23,2025-02-21 09:53:01.028277
22.42,72.44,22.42,1009.18,2025-02-21 09:54:00.470148
22.54,72.52,22.54,1009.24,2025-02-21 09:55:02.035998
22.47,72.31,22.47,1009.24,2025-02-21 09:56:01.481139
22.53,72.19,22.53,1009.29,2025-02-21 09:57:00.954531
22.51,72.1,22.51,1009.28,2025-02-21 09:58:00.402033
22.56,72.53,22.56,1009.38,2025-02-21 09:59:01.966216
22.51,72.31,22.51,1009.31,2025-02-21 10:00:01.416143
22.45,72.49,22.45,1009.21,2025-02-21 10:01:00.856706
22.43,71.94,22.43,1009.27,2025-02-21 10:02:00.297428
22.51,72.18,22.51,1009.26,2025-02-21 10:03:01.864464
22.58,72.19,22.58,1009.31,2025-02-21 10:04:01.314115
22.66,72.3,22.66,1009.24,2025-02-21 10:05:00.754854
22.54,71.76,22.54,1009.2,2025-02-21 10:06:00.203391
22.69,71.82,22.69,1009.27,2025-02-21 10:07:01.859422
22.67,72.08,22.67,1009.23,2025-02-21 10:08:01.305769
22.47,71.83,22.47,1009.23,2025-02-21 10:09:00.750939
22.66,71.99,22.66,1009.24,2025-02-21 10:10:00.196365
22.66,71.71,22.66,1009.34,2025-02-21 10:11:01.765242
22.62,71.7,22.62,1009.34,2025-02-21 10:12:01.211023
22.66,71.49,22.66,1009.32,2025-02-21 10:13:00.657029
22.67,71.64,22.67,1009.31,2025-02-21 10:14:00.101001
22.6,71.4,22.6,1009.3,2025-02-21 10:15:01.687376
22.62,71.35,22.62,1009.25,2025-02-21 10:16:01.130678
22.62,71.68,22.62,1009.33,2025-02-21 10:17:00.571547
22.67,71.3,22.67,1009.33,2025-02-21 10:18:00.022198
22.67,71.47,22.67,1009.14,2025-02-21 10:19:01.593805
22.53,71.54,22.53,1009.13,2025-02-21 10:20:01.034243
22.58,71.4,22.58,1009.16,2025-02-21 10:21:00.478666
22.53,71.45,22.53,1009.05,2025-02-21 10:22:02.045645
22.64,71.57,22.64,1009.07,2025-02-21 10:23:01.495857
22.66,71.31,22.66,1009.08,2025-02-21 10:24:00.939669
22.66,71.51,22.66,1009.0,2025-02-21 10:25:00.381202
22.58,70.99,22.58,1009.06,2025-02-21 10:26:01.957663
22.64,71.25,22.64,1008.99,2025-02-21 10:27:01.424436
22.67,71.35,22.67,1009.04,2025-02-21 10:28:00.864298
22.66,71.38,22.66,1009.05,2025-02-21 10:29:00.307564
22.62,71.11,22.62,1008.9,2025-02-21 10:30:01.898126
22.51,71.39,22.51,1008.93,2025-02-21 10:31:01.353910
22.84,71.22,22.84,1009.03,2025-02-21 10:32:00.798442
22.8,70.95,22.8,1008.98,2025-02-21 10:33:00.243290
22.75,71.35,22.75,1008.99,2025-02-21 10:34:01.827992
22.64,70.89,22.64,1009.0,2025-02-21 10:35:01.290717
22.82,71.0,22.82,1009.02,2025-02-21 10:36:00.736493
22.79,71.02,22.79,1008.93,2025-02-21 10:37:00.183936
22.86,71.22,22.86,1008.98,2025-02-21 10:38:01.752168
22.82,70.92,22.82,1008.99,2025-02-21 10:39:01.195940
22.9,71.11,22.9,1009.01,2025-02-21 10:40:00.638286
22.9,71.07,22.9,1008.99,2025-02-21 10:41:00.089871
22.71,71.44,22.71,1008.91,2025-02-21 10:42:01.661833
22.84,71.13,22.84,1009.02,2025-02-21 10:43:01.109252
22.64,70.61,22.64,1008.96,2025-02-21 10:44:00.555591
22.73,71.23,22.73,1009.06,2025-02-21 10:45:00.002194
22.66,71.32,22.66,1009.1,2025-02-21 10:46:01.569971
22.79,71.1,22.79,1009.12,2025-02-21 10:47:01.015513
22.84,70.89,22.84,1009.04,2025-02-21 10:48:00.459449
23.04,70.9,23.04,1009.01,2025-02-21 10:49:02.023908
22.8,70.85,22.8,1009.03,2025-02-21 10:50:01.469635
22.71,71.11,22.71,1009.08,2025-02-21 10:51:00.915169
22.86,70.44,22.86,1009.09,2025-02-21 10:52:00.359957
22.77,70.59,22.77,1009.05,2025-02-21 10:53:01.923440
22.73,70.86,22.73,1009.02,2025-02-21 10:54:01.372868
22.79,70.81,22.79,1009.18,2025-02-21 10:55:00.832979
22.82,70.54,22.82,1009.06,2025-02-21 10:56:00.295430
22.88,71.11,22.88,1009.04,2025-02-21 10:57:01.871906
22.91,70.7,22.91,1009.15,2025-02-21 10:58:01.314944
22.8,70.91,22.8,1009.19,2025-02-21 10:59:00.814246
22.84,70.88,22.84,1009.23,2025-02-21 11:00:00.256524
22.79,70.56,22.79,1009.21,2025-02-21 11:01:01.827766
22.84,70.55,22.84,1009.21,2025-02-21 11:02:01.310869
22.8,70.88,22.8,1009.27,2025-02-21 11:03:00.750303
22.79,70.92,22.79,1009.29,2025-02-21 11:04:00.193088
22.88,70.99,22.88,1009.21,2025-02-21 11:05:01.759652
22.82,70.46,22.82,1009.17,2025-02-21 11:06:01.206906
22.73,70.99,22.73,1009.25,2025-02-21 11:07:00.651877
22.71,70.87,22.71,1009.28,2025-02-21 11:08:00.094769
22.75,70.33,22.75,1009.25,2025-02-21 11:09:01.688652
22.82,71.07,22.82,1009.15,2025-02-21 11:10:01.153098
22.64,71.02,22.64,1009.21,2025-02-21 11:11:00.599029
22.69,71.22,22.69,1009.21,2025-02-21 11:12:00.047251
22.67,70.78,22.67,1009.17,2025-02-21 11:13:01.617003
22.77,71.37,22.77,1009.16,2025-02-21 11:14:01.062567
22.77,70.7,22.77,1009.21,2025-02-21 11:15:00.508881
22.6,71.18,22.6,1009.17,2025-02-21 11:16:02.071964
22.73,70.75,22.73,1009.24,2025-02-21 11:17:01.512743
22.75,70.98,22.75,1009.26,2025-02-21 11:18:00.957107
22.73,71.53,22.73,1009.23,2025-02-21 11:19:00.401613
22.69,70.81,22.69,1009.26,2025-02-21 11:20:01.969256
22.69,70.84,22.69,1009.22,2025-02-21 11:21:01.418267
22.77,71.01,22.77,1009.2,2025-02-21 11:22:00.862534
22.75,70.99,22.75,1009.12,2025-02-21 11:23:00.308104
22.71,71.09,22.71,1009.14,2025-02-21 11:24:01.873930
22.8,71.06,22.8,1009.19,2025-02-21 11:25:01.318879
22.73,71.06,22.73,1009.22,2025-02-21 11:26:00.760878
22.58,71.12,22.58,1009.06,2025-02-21 11:27:00.204248
22.6,70.95,22.6,1009.18,2025-02-21 11:28:01.772288
22.75,71.4,22.75,1009.19,2025-02-21 11:29:01.232678
22.69,71.24,22.69,1009.08,2025-02-21 11:30:00.674218
22.71,71.25,22.71,1009.03,2025-02-21 11:31:00.129958
22.71,71.33,22.71,1009.07,2025-02-21 11:32:01.694688
22.67,71.22,22.67,1008.98,2025-02-21 11:33:01.145565
22.58,70.89,22.58,1008.98,2025-02-21 11:34:00.605158
22.8,71.19,22.8,1008.99,2025-02-21 11:35:00.048781
22.69,70.71,22.69,1008.9,2025-02-21 11:36:01.618925
22.71,70.99,22.71,1008.83,2025-02-21 11:37:01.074070
22.86,70.29,22.86,1008.87,2025-02-21 11:38:00.534819
22.69,71.29,22.69,1008.98,2025-02-21 11:39:02.103703
22.73,71.41,22.73,1008.98,2025-02-21 11:40:01.674541
22.69,71.49,22.69,1008.91,2025-02-21 11:41:01.123177
22.66,71.69,22.66,1008.9,2025-02-21 11:42:00.565935
22.6,71.31,22.6,1008.91,2025-02-21 11:43:00.004566
22.66,71.44,22.66,1008.85,2025-02-21 11:44:01.576640
22.77,72.2,22.77,1008.84,2025-02-21 11:45:01.018403
22.62,71.9,22.62,1008.72,2025-02-21 11:46:00.501112
22.69,71.66,22.69,1008.84,2025-02-21 11:47:02.088731
22.62,71.49,22.62,1008.85,2025-02-21 11:48:01.537196
22.73,71.82,22.73,1008.92,2025-02-21 11:49:00.978341
22.75,71.54,22.75,1008.73,2025-02-21 11:50:00.427197
22.67,71.71,22.67,1008.83,2025-02-21 11:51:01.994495
22.6,71.43,22.6,1008.83,2025-02-21 11:52:01.439725
22.67,71.69,22.67,1008.82,2025-02-21 11:53:00.881572
22.71,71.92,22.71,1008.81,2025-02-21 11:54:00.338244
22.66,71.34,22.66,1008.75,2025-02-21 11:55:01.926113
22.77,71.63,22.77,1008.72,2025-02-21 11:56:01.371706
22.73,71.54,22.73,1008.72,2025-02-21 11:57:00.815746
22.64,71.56,22.64,1008.63,2025-02-21 11:58:00.262980
22.82,72.04,22.82,1008.57,2025-02-21 11:59:01.829812
22.71,71.24,22.71,1008.59,2025-02-21 12:00:01.276198
22.53,71.41,22.53,1008.52,2025-02-21 12:01:00.720276
22.67,71.37,22.67,1008.44,2025-02-21 12:02:00.165735
22.73,71.9,22.73,1008.58,2025-02-21 12:03:01.734335
22.69,71.67,22.69,1008.47,2025-02-21 12:04:01.177557
22.67,72.01,22.67,1008.57,2025-02-21 12:05:00.627326
22.73,71.6,22.73,1008.43,2025-02-21 12:06:00.072797
22.71,71.23,22.71,1008.45,2025-02-21 12:07:01.665464
22.82,71.53,22.82,1008.39,2025-02-21 12:08:01.113250
22.69,71.25,22.69,1008.32,2025-02-21 12:09:00.555525
22.71,71.5,22.71,1008.28,2025-02-21 12:10:02.121493
22.69,71.14,22.69,1008.29,2025-02-21 12:11:01.570446
22.69,71.46,22.69,1008.32,2025-02-21 12:12:01.012243
22.75,71.12,22.75,1008.27,2025-02-21 12:13:00.458287
22.69,71.1,22.69,1008.29,2025-02-21 12:14:02.024133
22.73,70.74,22.73,1008.21,2025-02-21 12:15:01.467309
22.82,71.37,22.82,1008.19,2025-02-21 12:16:00.909871
22.69,71.07,22.69,1008.2,2025-02-21 12:17:00.354115
22.69,71.09,22.69,1008.22,2025-02-21 12:18:01.928102
22.82,71.09,22.82,1008.12,2025-02-21 12:19:01.374687
22.6,71.68,22.6,1008.32,2025-02-21 12:20:00.817580
22.8,71.0,22.8,1008.15,2025-02-21 12:21:00.261270
22.73,70.98,22.73,1008.0,2025-02-21 12:22:01.833206
22.77,70.94,22.77,1008.06,2025-02-21 12:23:01.274555
22.79,70.79,22.79,1008.02,2025-02-21 12:24:00.718270
22.8,70.79,22.8,1008.01,2025-02-21 12:25:00.160607
22.86,70.73,22.86,1008.02,2025-02-21 12:26:01.731524
22.84,70.88,22.84,1007.97,2025-02-21 12:27:01.177206
22.84,71.21,22.84,1007.94,2025-02-21 12:28:00.718376
22.88,71.06,22.88,1007.97,2025-02-21 12:29:00.199509
22.93,71.12,22.93,1007.92,2025-02-21 12:30:01.769043
22.82,71.97,22.82,1007.94,2025-02-21 12:31:01.215336
22.84,72.54,22.84,1007.96,2025-02-21 12:32:00.658012
22.95,73.79,22.95,1007.88,2025-02-21 12:33:00.101105
22.91,73.96,22.91,1007.81,2025-02-21 12:34:01.714550
22.95,74.32,22.95,1007.74,2025-02-21 12:35:01.159507
22.95,74.69,22.95,1007.86,2025-02-21 12:36:00.613426
22.93,74.04,22.93,1007.8,2025-02-21 12:37:00.065156
22.99,74.64,22.99,1007.79,2025-02-21 12:38:01.631888
22.91,75.0,22.91,1007.7,2025-02-21 12:39:01.091761
22.9,74.88,22.9,1007.7,2025-02-21 12:40:00.532427
22.97,74.2,22.97,1007.75,2025-02-21 12:41:02.099821
22.91,74.13,22.91,1007.74,2025-02-21 12:42:01.606281
22.77,74.03,22.77,1007.83,2025-02-21 12:43:01.046006
22.88,74.04,22.88,1007.7,2025-02-21 12:44:00.502930
22.79,73.6,22.79,1007.66,2025-02-21 12:45:02.076170
23.04,73.53,23.04,1007.71,2025-02-21 12:46:01.521002
22.95,74.12,22.95,1007.64,2025-02-21 12:47:00.967271
23.03,73.64,23.03,1007.57,2025-02-21 12:48:00.411388
22.75,74.1,22.75,1007.64,2025-02-21 12:49:01.974784
22.88,74.0,22.88,1007.64,2025-02-21 12:50:01.419942
22.88,73.97,22.88,1007.55,2025-02-21 12:51:00.860737
22.86,73.65,22.86,1007.62,2025-02-21 12:52:00.308087
22.95,73.86,22.95,1007.64,2025-02-21 12:53:01.874941
22.88,74.29,22.88,1007.62,2025-02-21 12:54:01.402315
22.79,74.14,22.79,1007.6,2025-02-21 12:55:00.844146
22.66,74.0,22.66,1007.56,2025-02-21 12:56:00.291471
22.77,74.37,22.77,1007.5,2025-02-21 12:57:01.860434
22.91,74.39,22.91,1007.55,2025-02-21 12:58:01.305470
22.82,74.3,22.82,1007.59,2025-02-21 12:59:00.765451
22.82,74.05,22.82,1007.66,2025-02-21 13:00:00.233287
23.01,74.46,23.01,1007.53,2025-02-21 13:01:01.799457
22.93,73.93,22.93,1007.59,2025-02-21 13:02:01.246250
22.86,74.1,22.86,1007.54,2025-02-21 13:03:00.691521
22.79,74.0,22.79,1007.55,2025-02-21 13:04:00.138651
22.91,73.95,22.91,1007.39,2025-02-21 13:05:01.704956
22.93,74.09,22.93,1007.44,2025-02-21 13:06:01.148677
22.95,73.78,22.95,1007.36,2025-02-21 13:07:00.595246
22.88,73.88,22.88,1007.34,2025-02-21 13:08:00.039954
22.84,73.54,22.84,1007.25,2025-02-21 13:09:01.606254
22.95,73.24,22.95,1007.2,2025-02-21 13:10:01.049270
22.9,73.4,22.9,1007.18,2025-02-21 13:11:00.490898
23.03,73.73,23.03,1007.15,2025-02-21 13:12:02.057353
22.84,73.41,22.84,1007.19,2025-02-21 13:13:01.499924
22.91,72.58,22.91,1007.19,2025-02-21 13:14:00.964325
23.03,73.32,23.03,1007.2,2025-02-21 13:15:00.444387
22.91,73.18,22.91,1007.26,2025-02-21 13:16:02.011774
22.95,72.68,22.95,1007.28,2025-02-21 13:17:01.453217
22.88,72.65,22.88,1007.15,2025-02-21 13:18:00.896331
22.97,72.88,22.97,1007.28,2025-02-21 13:19:00.338901
22.99,72.88,22.99,1007.18,2025-02-21 13:20:01.902584
22.95,72.68,22.95,1007.08,2025-02-21 13:21:01.349893
22.86,72.69,22.86,1007.05,2025-02-21 13:22:00.794946
22.95,72.79,22.95,1007.15,2025-02-21 13:23:00.238391
22.93,72.64,22.93,1007.15,2025-02-21 13:24:01.808675
22.91,73.17,22.91,1007.08,2025-02-21 13:25:01.251694
22.95,72.53,22.95,1007.11,2025-02-21 13:26:00.702402
22.82,73.06,22.82,1007.11,2025-02-21 13:27:00.146313
23.01,74.07,23.01,1007.07,2025-02-21 13:28:01.712930
23.01,73.0,23.01,1007.09,2025-02-21 13:29:01.158115
22.84,73.0,22.84,1007.03,2025-02-21 13:30:00.608925
22.91,72.75,22.91,1007.01,2025-02-21 13:31:00.054200
22.97,72.98,22.97,1006.98,2025-02-21 13:32:01.622763
22.95,73.0,22.95,1007.08,2025-02-21 13:33:01.070094
23.06,73.28,23.06,1007.09,2025-02-21 13:34:00.515829
22.95,72.9,22.95,1006.97,2025-02-21 13:35:02.081081
22.93,73.22,22.93,1007.04,2025-02-21 13:36:01.527009
22.84,72.79,22.84,1006.96,2025-02-21 13:37:00.974948
