temperature,humidity,heat_index,pressure,datetime
21.36,68.07,21.36,1008.08,2025-02-22 04:25:01.185450
21.34,69.63,21.34,1008.09,2025-02-22 04:26:00.619932
21.42,69.23,21.42,1008.05,2025-02-22 04:27:00.058928
21.36,69.04,21.36,1008.02,2025-02-22 04:28:01.617844
21.36,69.37,21.36,1008.03,2025-02-22 04:29:01.078078
21.4,69.17,21.4,1008.01,2025-02-22 04:30:00.514225
21.42,69.5,21.42,1008.06,2025-02-22 04:31:02.073702
21.36,69.45,21.36,1008.07,2025-02-22 04:32:01.509786
21.27,69.23,21.27,1008.02,2025-02-22 04:33:00.945441
21.45,69.02,21.45,1008.03,2025-02-22 04:34:00.383233
21.4,69.52,21.4,1008.0,2025-02-22 04:35:01.944816
21.27,69.15,21.27,1008.04,2025-02-22 04:36:01.377044
21.25,68.69,21.25,1008.01,2025-02-22 04:37:00.811452
21.23,68.97,21.23,1008.03,2025-02-22 04:38:00.247204
21.31,69.19,21.31,1008.09,2025-02-22 04:39:01.806603
21.25,69.04,21.25,1008.04,2025-02-22 04:40:01.237815
21.36,69.08,21.36,1008.03,2025-02-22 04:41:00.765335
21.4,69.26,21.4,1008.0,2025-02-22 04:42:00.201426
21.38,69.25,21.38,1008.05,2025-02-22 04:43:01.759312
21.34,69.71,21.34,1007.99,2025-02-22 04:44:01.195191
21.43,69.26,21.43,1008.02,2025-02-22 04:45:00.630818
21.4,69.05,21.4,1008.04,2025-02-22 04:46:00.091724
21.45,69.07,21.45,1008.08,2025-02-22 04:47:01.650048
21.53,69.03,21.53,1008.0,2025-02-22 04:48:01.090899
21.45,69.26,21.45,1008.04,2025-02-22 04:49:00.527809
21.31,69.58,21.31,1008.04,2025-02-22 04:50:02.084375
21.32,69.06,21.32,1008.03,2025-02-22 04:51:01.517530
21.23,68.95,21.23,1008.11,2025-02-22 04:52:00.955369
21.27,68.8,21.27,1008.13,2025-02-22 04:53:00.391549
21.29,69.5,21.29,1008.07,2025-02-22 04:54:01.964049
21.32,68.87,21.32,1008.13,2025-02-22 04:55:01.398926
21.38,69.24,21.38,1008.08,2025-02-22 04:56:00.835223
21.42,69.26,21.42,1008.07,2025-02-22 04:57:00.273142
21.32,71.05,21.32,1008.06,2025-02-22 04:58:01.834157
21.25,69.02,21.25,1008.11,2025-02-22 04:59:01.267822
21.34,69.48,21.34,1008.15,2025-02-22 05:00:00.706371
21.27,69.18,21.27,1008.13,2025-02-22 05:01:00.138389
21.21,69.12,21.21,1008.14,2025-02-22 05:02:01.697655
21.32,69.95,21.32,1008.18,2025-02-22 05:03:01.131729
21.16,69.44,21.16,1008.16,2025-02-22 05:04:00.566697
21.14,69.17,21.14,1008.14,2025-02-22 05:05:00.000399
21.27,68.78,21.27,1008.17,2025-02-22 05:06:01.560207
21.29,69.25,21.29,1008.16,2025-02-22 05:07:00.990709
21.4,69.33,21.4,1008.16,2025-02-22 05:08:00.426166
21.25,69.43,21.25,1008.1,2025-02-22 05:09:01.980128
21.23,69.35,21.23,1008.11,2025-02-22 05:10:01.417394
21.29,69.08,21.29,1008.09,2025-02-22 05:11:00.855652
21.23,69.14,21.23,1008.03,2025-02-22 05:12:00.291322
21.27,69.47,21.27,1008.09,2025-02-22 05:13:01.849363
21.32,68.99,21.32,1008.13,2025-02-22 05:14:01.285888
21.27,69.28,21.27,1008.12,2025-02-22 05:15:00.722936
21.29,69.33,21.29,1008.09,2025-02-22 05:16:00.162705
21.18,69.24,21.18,1008.14,2025-02-22 05:17:01.721885
21.25,69.33,21.25,1008.1,2025-02-22 05:18:01.196249
21.32,69.16,21.32,1008.09,2025-02-22 05:19:00.631666
21.31,69.12,21.31,1008.18,2025-02-22 05:20:00.067868
21.23,69.28,21.23,1008.16,2025-02-22 05:21:01.663008
21.36,69.3,21.36,1008.17,2025-02-22 05:22:01.096738
21.21,69.22,21.21,1008.18,2025-02-22 05:23:00.556140
21.23,69.55,21.23,1008.18,2025-02-22 05:24:02.116542
21.19,69.27,21.19,1008.21,2025-02-22 05:25:01.552791
21.18,69.53,21.18,1008.21,2025-02-22 05:26:00.988434
21.16,69.55,21.16,1008.19,2025-02-22 05:27:00.424621
21.31,68.98,21.31,1008.22,2025-02-22 05:28:01.984758
21.27,67.94,21.27,1008.2,2025-02-22 05:29:01.420400
21.4,69.47,21.4,1008.22,2025-02-22 05:30:00.859694
21.18,69.29,21.18,1008.2,2025-02-22 05:31:00.297045
21.25,69.55,21.25,1008.19,2025-02-22 05:32:01.854969
21.1,69.04,21.1,1008.18,2025-02-22 05:33:01.290762
21.23,69.65,21.23,1008.22,2025-02-22 05:34:00.726904
21.29,69.26,21.29,1008.15,2025-02-22 05:35:00.216583
21.21,69.37,21.21,1008.16,2025-02-22 05:36:01.774894
21.25,69.32,21.25,1008.23,2025-02-22 05:37:01.210083
21.27,69.16,21.27,1008.21,2025-02-22 05:38:00.645830
21.19,69.6,21.19,1008.27,2025-02-22 05:39:00.081993
21.32,69.44,21.32,1008.25,2025-02-22 05:40:01.641053
21.29,69.33,21.29,1008.32,2025-02-22 05:41:01.075199
21.29,69.73,21.29,1008.39,2025-02-22 05:42:00.528221
21.25,69.34,21.25,1008.37,2025-02-22 05:43:02.084307
21.1,69.33,21.1,1008.4,2025-02-22 05:44:01.521567
21.29,69.24,21.29,1008.45,2025-02-22 05:45:00.957043
21.21,69.24,21.21,1008.42,2025-02-22 05:46:00.391242
21.23,69.03,21.23,1008.42,2025-02-22 05:47:01.947013
21.29,69.36,21.29,1008.45,2025-02-22 05:48:01.382822
21.16,69.52,21.16,1008.49,2025-02-22 05:49:00.817338
21.19,69.14,21.19,1008.53,2025-02-22 05:50:00.253206
21.27,69.43,21.27,1008.56,2025-02-22 05:51:01.810510
21.16,69.16,21.16,1008.57,2025-02-22 05:52:01.247130
21.27,69.29,21.27,1008.59,2025-02-22 05:53:00.678606
21.25,69.19,21.25,1008.6,2025-02-22 05:54:00.112883
21.1,69.54,21.1,1008.59,2025-02-22 05:55:01.668137
21.23,69.23,21.23,1008.63,2025-02-22 05:56:01.097034
21.21,68.75,21.21,1008.63,2025-02-22 05:57:00.533133
21.18,69.34,21.18,1008.65,2025-02-22 05:58:02.089796
21.25,69.26,21.25,1008.68,2025-02-22 05:59:01.579898
21.31,69.81,21.31,1008.74,2025-02-22 06:00:01.016193
21.32,69.25,21.32,1008.75,2025-02-22 06:01:00.451492
21.29,69.66,21.29,1008.69,2025-02-22 06:02:02.010328
21.23,69.58,21.23,1008.79,2025-02-22 06:03:01.446246
21.19,69.31,21.19,1008.74,2025-02-22 06:04:00.881576
21.1,69.48,21.1,1008.75,2025-02-22 06:05:00.320060
21.23,69.46,21.23,1008.77,2025-02-22 06:06:01.879314
21.29,69.32,21.29,1008.75,2025-02-22 06:07:01.311274
21.23,69.14,21.23,1008.76,2025-02-22 06:08:00.750013
21.29,69.52,21.29,1008.74,2025-02-22 06:09:00.188420
21.23,69.57,21.23,1008.84,2025-02-22 06:10:01.747982
21.07,69.49,21.07,1008.78,2025-02-22 06:11:01.182635
20.97,69.49,20.97,1008.8,2025-02-22 06:12:00.619552
21.14,69.68,21.14,1008.76,2025-02-22 06:13:00.056568
21.23,69.35,21.23,1008.77,2025-02-22 06:14:01.615208
21.23,69.58,21.23,1008.83,2025-02-22 06:15:01.051904
21.23,69.46,21.23,1008.77,2025-02-22 06:16:00.506718
21.19,69.57,21.19,1008.81,2025-02-22 06:17:02.065704
21.08,69.27,21.08,1008.79,2025-02-22 06:18:01.502605
21.18,70.34,21.18,1008.75,2025-02-22 06:19:00.943230
21.07,69.51,21.07,1008.8,2025-02-22 06:20:00.379713
21.18,69.43,21.18,1008.77,2025-02-22 06:21:01.940632
21.19,70.65,21.19,1008.72,2025-02-22 06:22:01.378211
21.18,69.37,21.18,1008.7,2025-02-22 06:23:00.814608
21.16,69.71,21.16,1008.75,2025-02-22 06:24:00.249530
21.18,69.44,21.18,1008.77,2025-02-22 06:25:01.811933
21.14,68.77,21.14,1008.73,2025-02-22 06:26:01.246078
21.19,69.72,21.19,1008.72,2025-02-22 06:27:00.682281
21.19,69.37,21.19,1008.8,2025-02-22 06:28:00.119206
21.05,69.6,21.05,1008.75,2025-02-22 06:29:01.702497
20.9,69.77,20.9,1008.79,2025-02-22 06:30:01.133339
20.92,69.65,20.92,1008.8,2025-02-22 06:31:00.568029
21.07,69.59,21.07,1008.72,2025-02-22 06:32:00.003409
21.1,69.83,21.1,1008.8,2025-02-22 06:33:01.560937
21.14,70.02,21.14,1008.75,2025-02-22 06:34:00.995817
21.08,69.66,21.08,1008.7,2025-02-22 06:35:00.433708
20.97,69.65,20.97,1008.69,2025-02-22 06:36:01.990046
21.05,70.0,21.05,1008.7,2025-02-22 06:37:01.425597
21.05,69.79,21.05,1008.72,2025-02-22 06:38:00.859691
21.08,69.88,21.08,1008.78,2025-02-22 06:39:00.296948
20.82,70.02,20.82,1008.77,2025-02-22 06:40:01.857809
21.05,70.1,21.05,1008.83,2025-02-22 06:41:01.293918
21.03,70.08,21.03,1008.8,2025-02-22 06:42:00.731443
20.97,70.25,20.97,1008.86,2025-02-22 06:43:00.165505
21.1,69.83,21.1,1008.79,2025-02-22 06:44:01.720723
21.01,69.91,21.01,1008.83,2025-02-22 06:45:01.152537
21.07,69.98,21.07,1008.84,2025-02-22 06:46:00.587391
20.97,70.19,20.97,1008.84,2025-02-22 06:47:00.022370
20.94,69.98,20.94,1008.83,2025-02-22 06:48:01.578295
20.99,69.37,20.99,1008.83,2025-02-22 06:49:01.015193
20.9,69.91,20.9,1008.81,2025-02-22 06:50:00.450540
20.94,69.97,20.94,1008.73,2025-02-22 06:51:02.010378
21.01,70.11,21.01,1008.86,2025-02-22 06:52:01.447258
20.9,70.1,20.9,1008.85,2025-02-22 06:53:00.883553
20.99,69.4,20.99,1008.82,2025-02-22 06:54:00.320869
21.03,69.96,21.03,1008.87,2025-02-22 06:55:01.880333
21.05,69.24,21.05,1008.88,2025-02-22 06:56:01.315348
21.01,70.14,21.01,1008.86,2025-02-22 06:57:00.750205
20.95,70.22,20.95,1008.87,2025-02-22 06:58:00.182385
21.07,70.13,21.07,1008.82,2025-02-22 06:59:01.739097
20.99,69.72,20.99,1008.89,2025-02-22 07:00:01.173531
20.99,70.01,20.99,1008.85,2025-02-22 07:01:00.608895
21.03,70.11,21.03,1008.89,2025-02-22 07:02:00.044760
20.95,68.82,20.95,1008.92,2025-02-22 07:03:01.599763
21.08,69.68,21.08,1008.96,2025-02-22 07:04:01.032339
21.1,69.92,21.1,1008.93,2025-02-22 07:05:00.466221
20.97,70.28,20.97,1008.93,2025-02-22 07:06:02.038540
20.95,70.21,20.95,1008.95,2025-02-22 07:07:01.471740
20.99,70.08,20.99,1008.92,2025-02-22 07:08:00.907482
20.95,69.99,20.95,1008.94,2025-02-22 07:09:00.340532
21.12,70.04,21.12,1008.97,2025-02-22 07:10:01.899113
21.16,69.66,21.16,1008.96,2025-02-22 07:11:01.333708
20.97,69.64,20.97,1008.94,2025-02-22 07:12:00.771254
21.03,69.34,21.03,1008.94,2025-02-22 07:13:00.207375
20.99,69.76,20.99,1008.94,2025-02-22 07:14:01.766151
20.94,69.88,20.94,1008.91,2025-02-22 07:15:01.202332
20.97,70.04,20.97,1009.01,2025-02-22 07:16:00.637478
20.84,70.27,20.84,1008.9,2025-02-22 07:17:00.068462
20.99,69.79,20.99,1008.98,2025-02-22 07:18:01.626792
21.07,69.96,21.07,1008.93,2025-02-22 07:19:01.064669
20.95,69.79,20.95,1008.94,2025-02-22 07:20:00.499718
20.95,70.34,20.95,1008.97,2025-02-22 07:21:02.058340
21.01,69.61,21.01,1008.93,2025-02-22 07:22:01.492331
20.99,69.97,20.99,1008.96,2025-02-22 07:23:00.931556
20.94,70.44,20.94,1008.89,2025-02-22 07:24:00.370993
21.03,69.96,21.03,1008.95,2025-02-22 07:25:01.930187
20.9,70.02,20.9,1008.9,2025-02-22 07:26:01.363996
21.08,69.88,21.08,1008.91,2025-02-22 07:27:00.797220
21.14,69.98,21.14,1008.92,2025-02-22 07:28:00.234631
21.01,69.44,21.01,1008.91,2025-02-22 07:29:01.792163
21.16,69.93,21.16,1008.89,2025-02-22 07:30:01.233301
21.03,69.79,21.03,1008.85,2025-02-22 07:31:00.724518
21.08,70.06,21.08,1008.93,2025-02-22 07:32:00.159977
21.05,70.0,21.05,1008.88,2025-02-22 07:33:01.718982
21.03,70.16,21.03,1008.9,2025-02-22 07:34:01.159235
20.94,69.68,20.94,1008.91,2025-02-22 07:35:00.593014
21.07,70.1,21.07,1008.91,2025-02-22 07:36:00.028237
21.08,70.1,21.08,1008.89,2025-02-22 07:37:01.589134
20.99,70.08,20.99,1008.87,2025-02-22 07:38:01.021672
21.07,69.98,21.07,1008.92,2025-02-22 07:39:00.454379
20.99,69.61,20.99,1008.91,2025-02-22 07:40:02.014531
21.08,70.44,21.08,1008.91,2025-02-22 07:41:01.445545
21.12,69.88,21.12,1008.92,2025-02-22 07:42:00.882765
21.16,69.82,21.16,1008.93,2025-02-22 07:43:00.320967
21.12,69.67,21.12,1008.88,2025-02-22 07:44:01.873657
21.19,69.41,21.19,1008.95,2025-02-22 07:45:01.308787
21.29,69.26,21.29,1008.93,2025-02-22 07:46:00.743490
21.4,68.95,21.4,1008.95,2025-02-22 07:47:00.182516
21.4,69.1,21.4,1008.93,2025-02-22 07:48:01.740145
21.27,67.3,21.27,1008.98,2025-02-22 07:49:01.171237
21.34,69.02,21.34,1008.89,2025-02-22 07:50:00.604486
21.29,68.86,21.29,1008.86,2025-02-22 07:51:00.038244
21.47,68.9,21.47,1008.86,2025-02-22 07:52:01.597915
21.4,68.66,21.4,1008.9,2025-02-22 07:53:01.035185
21.45,68.69,21.45,1008.85,2025-02-22 07:54:00.571258
21.45,69.41,21.45,1008.86,2025-02-22 07:55:00.007311
21.56,68.63,21.56,1008.79,2025-02-22 07:56:01.565675
21.36,68.54,21.36,1008.84,2025-02-22 07:57:00.999121
21.42,68.83,21.42,1008.81,2025-02-22 07:58:00.437099
21.42,68.78,21.42,1008.88,2025-02-22 07:59:01.995666
21.43,68.83,21.43,1008.82,2025-02-22 08:00:01.430450
21.29,68.8,21.29,1008.86,2025-02-22 08:01:00.864906
21.34,68.64,21.34,1008.88,2025-02-22 08:02:00.302119
21.45,68.9,21.45,1008.87,2025-02-22 08:03:01.859892
21.27,68.8,21.27,1008.84,2025-02-22 08:04:01.294085
21.32,68.84,21.32,1008.83,2025-02-22 08:05:00.727777
21.47,68.79,21.47,1008.85,2025-02-22 08:06:00.165920
21.43,69.1,21.43,1008.89,2025-02-22 08:07:01.727993
21.25,68.75,21.25,1008.87,2025-02-22 08:08:01.164953
21.38,69.12,21.38,1008.92,2025-02-22 08:09:00.601291
21.49,68.58,21.49,1008.86,2025-02-22 08:10:00.039079
21.31,68.65,21.31,1008.89,2025-02-22 08:11:01.598331
21.4,68.77,21.4,1008.86,2025-02-22 08:12:01.038372
21.51,68.28,21.51,1008.89,2025-02-22 08:13:00.474731
21.45,68.94,21.45,1008.94,2025-02-22 08:14:02.033002
21.49,69.39,21.49,1008.91,2025-02-22 08:15:01.470693
21.47,68.97,21.47,1008.95,2025-02-22 08:16:00.906228
21.42,68.61,21.42,1008.92,2025-02-22 08:17:00.341941
21.34,68.82,21.34,1008.94,2025-02-22 08:18:01.927963
21.4,68.82,21.4,1008.97,2025-02-22 08:19:01.365944
21.4,68.87,21.4,1008.99,2025-02-22 08:20:00.801671
21.45,68.61,21.45,1008.96,2025-02-22 08:21:00.238288
21.45,68.85,21.45,1008.96,2025-02-22 08:22:01.798039
21.47,68.77,21.47,1009.01,2025-02-22 08:23:01.232940
21.49,69.11,21.49,1009.0,2025-02-22 08:24:00.666441
21.49,68.54,21.49,1008.99,2025-02-22 08:25:00.101904
21.49,68.78,21.49,1008.97,2025-02-22 08:26:01.661725
21.43,68.4,21.43,1008.93,2025-02-22 08:27:01.095427
21.55,68.59,21.55,1008.9,2025-02-22 08:28:00.578017
21.47,68.65,21.47,1008.85,2025-02-22 08:29:00.008601
21.43,68.65,21.43,1008.86,2025-02-22 08:30:01.564221
21.42,68.92,21.42,1008.85,2025-02-22 08:31:00.999416
21.66,68.48,21.66,1008.83,2025-02-22 08:32:00.436808
21.53,68.81,21.53,1008.88,2025-02-22 08:33:01.996672
21.56,68.67,21.56,1008.88,2025-02-22 08:34:01.429631
21.45,68.55,21.45,1008.86,2025-02-22 08:35:00.863505
21.51,67.97,21.51,1008.81,2025-02-22 08:36:00.299158
21.58,69.01,21.58,1008.83,2025-02-22 08:37:01.856585
21.4,68.65,21.4,1008.81,2025-02-22 08:38:01.291477
21.49,68.84,21.49,1008.81,2025-02-22 08:39:00.726454
21.51,68.74,21.51,1008.87,2025-02-22 08:40:00.161616
21.55,68.76,21.55,1008.8,2025-02-22 08:41:01.724345
21.4,68.97,21.4,1008.81,2025-02-22 08:42:01.162733
21.49,68.22,21.49,1008.8,2025-02-22 08:43:00.615826
21.49,68.95,21.49,1008.8,2025-02-22 08:44:00.052589
21.51,68.5,21.51,1008.76,2025-02-22 08:45:01.608700
21.47,68.86,21.47,1008.78,2025-02-22 08:46:01.042099
21.55,68.73,21.55,1008.8,2025-02-22 08:47:00.477791
21.64,68.89,21.64,1008.73,2025-02-22 08:48:02.036434
21.45,68.38,21.45,1008.77,2025-02-22 08:49:01.467255
21.4,68.9,21.4,1008.71,2025-02-22 08:50:00.897860
21.43,69.07,21.43,1008.69,2025-02-22 08:51:00.331798
21.45,68.52,21.45,1008.71,2025-02-22 08:52:01.888913
21.6,68.56,21.6,1008.67,2025-02-22 08:53:01.327110
21.53,68.74,21.53,1008.65,2025-02-22 08:54:00.758178
21.53,68.51,21.53,1008.72,2025-02-22 08:55:00.193723
21.47,68.62,21.47,1008.75,2025-02-22 08:56:01.752568
21.56,68.71,21.56,1008.75,2025-02-22 08:57:01.186644
21.55,68.87,21.55,1008.74,2025-02-22 08:58:00.618696
21.56,68.92,21.56,1008.72,2025-02-22 08:59:00.053992
21.53,68.27,21.53,1008.73,2025-02-22 09:00:01.607365
21.56,69.05,21.56,1008.79,2025-02-22 09:01:01.039113
21.51,68.84,21.51,1008.72,2025-02-22 09:02:00.472391
21.55,68.23,21.55,1008.73,2025-02-22 09:03:02.029120
21.68,68.87,21.68,1008.75,2025-02-22 09:04:01.465574
21.43,68.7,21.43,1008.75,2025-02-22 09:05:00.900147
21.51,68.39,21.51,1008.78,2025-02-22 09:06:00.336235
21.53,68.9,21.53,1008.76,2025-02-22 09:07:01.895918
21.45,68.84,21.45,1008.81,2025-02-22 09:08:01.327974
21.68,68.86,21.68,1008.75,2025-02-22 09:09:00.763186
21.45,69.06,21.45,1008.79,2025-02-22 09:10:00.197005
21.51,68.56,21.51,1008.79,2025-02-22 09:11:01.756896
21.55,68.4,21.55,1008.76,2025-02-22 09:12:01.189963
21.6,68.68,21.6,1008.79,2025-02-22 09:13:00.623497
21.55,69.74,21.55,1008.84,2025-02-22 09:14:00.058820
21.62,68.65,21.62,1008.86,2025-02-22 09:15:01.618020
21.55,68.91,21.55,1008.77,2025-02-22 09:16:01.054173
21.62,68.64,21.62,1008.83,2025-02-22 09:17:00.488532
21.58,68.53,21.58,1008.85,2025-02-22 09:18:02.050018
21.53,68.67,21.53,1008.84,2025-02-22 09:19:01.490100
21.56,68.67,21.56,1008.87,2025-02-22 09:20:00.925915
21.58,68.92,21.58,1008.92,2025-02-22 09:21:00.362040
21.62,68.93,21.62,1008.94,2025-02-22 09:22:01.920604
21.71,69.04,21.71,1008.99,2025-02-22 09:23:01.355911
21.71,68.7,21.71,1008.93,2025-02-22 09:24:00.794209
21.6,68.76,21.6,1008.97,2025-02-22 09:25:00.231676
21.64,68.9,21.64,1008.99,2025-02-22 09:26:01.797565
21.6,68.84,21.6,1008.91,2025-02-22 09:27:01.306721
21.6,68.7,21.6,1008.91,2025-02-22 09:28:00.745598
21.8,68.46,21.8,1008.91,2025-02-22 09:29:00.183738
21.77,68.84,21.77,1008.93,2025-02-22 09:30:01.743183
21.69,68.78,21.69,1008.93,2025-02-22 09:31:01.180668
21.62,68.52,21.62,1008.9,2025-02-22 09:32:00.619321
21.77,68.7,21.77,1008.92,2025-02-22 09:33:00.056115
21.62,69.15,21.62,1008.92,2025-02-22 09:34:01.618052
21.69,68.86,21.69,1008.93,2025-02-22 09:35:01.052036
21.69,68.95,21.69,1008.94,2025-02-22 09:36:00.488088
21.66,69.12,21.66,1008.96,2025-02-22 09:37:00.000498
21.62,68.92,21.62,1008.88,2025-02-22 09:38:01.559870
21.51,69.05,21.51,1008.89,2025-02-22 09:39:00.999648
21.64,68.99,21.64,1008.87,2025-02-22 09:40:00.434403
21.6,68.88,21.6,1008.87,2025-02-22 09:41:01.991375
21.75,69.18,21.75,1008.89,2025-02-22 09:42:01.425728
21.73,69.01,21.73,1008.89,2025-02-22 09:43:00.856832
21.71,69.03,21.71,1008.91,2025-02-22 09:44:00.291126
21.55,68.86,21.55,1008.93,2025-02-22 09:45:01.846650
21.58,69.66,21.58,1008.85,2025-02-22 09:46:01.279934
21.71,69.33,21.71,1008.83,2025-02-22 09:47:00.714349
21.75,69.9,21.75,1008.79,2025-02-22 09:48:00.150362
21.73,69.27,21.73,1008.8,2025-02-22 09:49:01.704090
21.75,69.07,21.75,1008.82,2025-02-22 09:50:01.138750
21.84,69.19,21.84,1008.85,2025-02-22 09:51:00.570042
21.55,69.4,21.55,1008.81,2025-02-22 09:52:00.005014
21.64,69.24,21.64,1008.8,2025-02-22 09:53:01.565961
21.73,69.38,21.73,1008.81,2025-02-22 09:54:00.999603
21.73,69.05,21.73,1008.74,2025-02-22 09:55:00.440867
21.66,69.28,21.66,1008.74,2025-02-22 09:56:01.998232
21.71,69.42,21.71,1008.75,2025-02-22 09:57:01.428771
21.66,69.55,21.66,1008.69,2025-02-22 09:58:00.866129
21.71,69.54,21.71,1008.67,2025-02-22 09:59:00.302443
21.64,69.59,21.64,1008.66,2025-02-22 10:00:01.862859
21.73,69.54,21.73,1008.69,2025-02-22 10:01:01.296267
21.66,69.13,21.66,1008.71,2025-02-22 10:02:00.725922
21.62,69.69,21.62,1008.7,2025-02-22 10:03:00.159464
21.66,69.97,21.66,1008.71,2025-02-22 10:04:01.720110
21.68,69.27,21.68,1008.75,2025-02-22 10:05:01.155246
21.64,69.8,21.64,1008.76,2025-02-22 10:06:00.592828
21.71,69.73,21.71,1008.72,2025-02-22 10:07:00.026022
21.69,69.63,21.69,1008.79,2025-02-22 10:08:01.583348
21.75,70.15,21.75,1008.78,2025-02-22 10:09:01.018398
21.66,69.83,21.66,1008.82,2025-02-22 10:10:00.451639
21.68,70.47,21.68,1008.84,2025-02-22 10:11:02.010077
21.75,69.81,21.75,1008.88,2025-02-22 10:12:01.447689
21.69,70.25,21.69,1008.84,2025-02-22 10:13:00.878590
21.62,70.73,21.62,1008.91,2025-02-22 10:14:00.310964
21.66,70.73,21.66,1008.95,2025-02-22 10:15:01.867728
21.77,70.77,21.77,1008.89,2025-02-22 10:16:01.298641
21.75,71.05,21.75,1008.89,2025-02-22 10:17:00.729712
21.58,70.75,21.58,1008.91,2025-02-22 10:18:00.165699
21.86,71.13,21.86,1008.89,2025-02-22 10:19:01.723754
21.69,70.84,21.69,1008.87,2025-02-22 10:20:01.161858
21.9,71.16,21.9,1008.87,2025-02-22 10:21:00.597759
21.86,71.2,21.86,1008.84,2025-02-22 10:22:00.029034
21.71,70.99,21.71,1008.79,2025-02-22 10:23:01.589360
21.97,71.06,21.97,1008.86,2025-02-22 10:24:01.026073
22.01,70.18,22.01,1008.87,2025-02-22 10:25:00.461947
21.99,70.81,21.99,1008.8,2025-02-22 10:26:02.022334
21.97,70.74,21.97,1008.83,2025-02-22 10:27:01.481396
22.08,70.84,22.08,1008.86,2025-02-22 10:28:00.917743
22.17,70.74,22.17,1008.87,2025-02-22 10:29:00.349457
22.03,70.51,22.03,1008.83,2025-02-22 10:30:01.903625
22.05,70.54,22.05,1008.88,2025-02-22 10:31:01.337473
22.16,69.95,22.16,1008.92,2025-02-22 10:32:00.778431
22.21,70.09,22.21,1008.9,2025-02-22 10:33:00.218577
22.14,70.46,22.14,1008.92,2025-02-22 10:34:01.779035
22.14,70.33,22.14,1008.96,2025-02-22 10:35:01.213058
22.17,70.39,22.17,1008.88,2025-02-22 10:36:00.652381
22.19,70.38,22.19,1008.84,2025-02-22 10:37:00.093760
22.21,70.29,22.21,1008.94,2025-02-22 10:38:01.653898
22.27,70.65,22.27,1008.9,2025-02-22 10:39:01.091876
22.14,70.48,22.14,1008.84,2025-02-22 10:40:00.528225
22.25,70.31,22.25,1008.86,2025-02-22 10:41:02.082481
22.3,70.6,22.3,1008.8,2025-02-22 10:42:01.519839
22.25,70.72,22.25,1008.81,2025-02-22 10:43:00.955920
22.23,70.61,22.23,1008.78,2025-02-22 10:44:00.388646
22.21,70.6,22.21,1008.79,2025-02-22 10:45:01.943884
22.25,70.5,22.25,1008.81,2025-02-22 10:46:01.378340
22.14,70.48,22.14,1008.78,2025-02-22 10:47:00.811674
22.21,70.78,22.21,1008.81,2025-02-22 10:48:00.268525
22.29,70.74,22.29,1008.83,2025-02-22 10:49:01.826250
22.08,70.78,22.08,1008.88,2025-02-22 10:50:01.261243
22.23,70.74,22.23,1008.85,2025-02-22 10:51:00.704022
22.08,70.55,22.08,1008.91,2025-02-22 10:52:00.146118
22.19,71.46,22.19,1008.88,2025-02-22 10:53:01.713270
22.17,70.81,22.17,1008.96,2025-02-22 10:54:01.148409
22.1,70.26,22.1,1008.9,2025-02-22 10:55:00.582929
22.19,70.88,22.19,1008.89,2025-02-22 10:56:00.078339
22.27,70.84,22.27,1008.92,2025-02-22 10:57:01.634798
22.36,70.71,22.36,1008.87,2025-02-22 10:58:01.071845
22.25,70.78,22.25,1008.85,2025-02-22 10:59:00.508381
22.25,69.39,22.25,1008.84,2025-02-22 11:00:02.160914
22.16,70.84,22.16,1008.86,2025-02-22 11:01:01.597761
22.27,70.86,22.27,1008.81,2025-02-22 11:02:01.040938
22.23,71.0,22.23,1008.89,2025-02-22 11:03:00.477602
22.19,71.2,22.19,1008.83,2025-02-22 11:04:02.033339
22.21,70.78,22.21,1008.87,2025-02-22 11:05:01.473418
22.19,70.91,22.19,1008.82,2025-02-22 11:06:00.915143
22.27,71.44,22.27,1008.87,2025-02-22 11:07:00.350396
22.36,71.14,22.36,1008.81,2025-02-22 11:08:01.904599
22.42,71.1,22.42,1008.78,2025-02-22 11:09:01.343059
22.42,70.67,22.42,1008.83,2025-02-22 11:10:00.782077
22.3,70.96,22.3,1008.8,2025-02-22 11:11:00.216702
22.42,70.75,22.42,1008.82,2025-02-22 11:12:01.775688
22.49,70.67,22.49,1008.82,2025-02-22 11:13:01.210383
22.45,70.67,22.45,1008.83,2025-02-22 11:14:00.650267
22.45,69.86,22.45,1008.81,2025-02-22 11:15:00.083826
22.51,70.52,22.51,1008.81,2025-02-22 11:16:01.644707
22.49,70.62,22.49,1008.75,2025-02-22 11:17:01.082872
22.49,70.36,22.49,1008.77,2025-02-22 11:18:00.518876
22.56,70.35,22.56,1008.69,2025-02-22 11:19:02.076615
22.64,69.9,22.64,1008.82,2025-02-22 11:20:01.515707
22.66,70.02,22.66,1008.78,2025-02-22 11:21:00.948451
22.69,69.94,22.69,1008.7,2025-02-22 11:22:00.399638
22.67,68.77,22.67,1008.66,2025-02-22 11:23:01.958670
22.53,70.06,22.53,1008.64,2025-02-22 11:24:01.395710
22.58,70.31,22.58,1008.59,2025-02-22 11:25:00.830944
22.38,70.28,22.38,1008.59,2025-02-22 11:26:00.265010
22.49,70.84,22.49,1008.55,2025-02-22 11:27:01.823758
